Date,Position,AUD 1 Day Lag,Australian Dollar Spot,Australia Sell 5Y & Buy 10Y Bo,Australia Sell 2Y & Buy 5Y Bon,AUS/US 10YR,Australia-U.S. 2y Yield Spread,STXE 600 Û Pr,MSCI EM,MARKIT ITRX AUSTRALIA 06/21,S&P 500 INDEX,HANG SENG CHINA ENT INDX,S&P/ASX 200 INDEX,Generic 1st 'HG' Future,Generic 1st 'GC' Future,China Domestic Steel Rebar 25,Iron Ore delivered to Qingdao,Generic 1st 'XW' Future,DOLLAR INDEX SPOT,Citi Terms of Trade Index - Au,Bloomberg JPMorgan Asia Dollar,AUD-USD RR 25D 3M,CBOE SPX VOLATILITY INDX
12/10/2012,Long,1.052800,1.048800,43.200000,3.700000,153.184300,2.430400,279.550000,1029.060000,128.472000,1418.550000,10993.900000,4557.947000,369.050000,1713.000000,3553.000000,124.440000,93.150000,80.328000,28.410000,118.060000,-1.625000,16.050000
12/11/2012,Long,1.055500,1.052800,44.600000,4.100000,147.266700,2.400000,280.490000,1034.550000,126.543000,1427.840000,10991.860000,4576.005000,367.100000,1708.200000,3575.000000,125.210000,92.600000,80.061000,28.040000,118.040000,-1.805000,15.570000
12/12/2012,Short,1.052800,1.055500,45.700000,5.150000,152.254700,2.465700,280.640000,1041.370000,125.881000,1428.480000,11161.560000,4583.810000,370.000000,1716.600000,3588.000000,125.320000,91.950000,79.815000,27.890000,118.120000,-2.242500,15.950000
12/13/2012,Long,1.056600,1.052800,48.600000,7.150000,157.457600,2.491800,279.630000,1042.560000,126.579000,1419.450000,11142.920000,4582.793000,364.450000,1695.600000,3583.000000,127.200000,92.850000,79.928000,28.640000,118.080000,-1.612500,16.560000
12/14/2012,Short,1.055200,1.056600,48.000000,8.200000,167.502500,2.556300,279.400000,1042.820000,126.602000,1413.580000,11307.420000,4583.109000,366.500000,1695.800000,3582.000000,130.230000,93.750000,79.580000,28.720000,117.980000,-1.687500,17.000000
12/17/2012,Short,1.053500,1.055200,49.500000,7.200000,157.982400,2.510300,279.180000,1040.020000,125.761000,1430.360000,11294.110000,4573.395000,364.900000,1697.000000,3604.000000,134.120000,93.500000,79.568000,28.580000,118.090000,-1.715000,16.340000
12/18/2012,Short,1.048100,1.053500,50.800000,9.650000,156.195800,2.479900,280.460000,1046.240000,120.307000,1446.790000,11301.720000,4595.205000,363.650000,1669.500000,3624.000000,133.980000,93.700000,79.359000,28.950000,118.070000,-1.600000,15.570000
12/19/2012,Long,1.048300,1.048100,51.900000,10.450000,158.762900,2.465100,281.650000,1053.170000,121.538000,1435.810000,11388.400000,4617.777000,359.500000,1666.500000,3633.000000,136.460000,93.800000,79.269000,28.720000,118.120000,-1.667500,17.360000
12/20/2012,Short,1.039600,1.048300,50.200000,10.950000,155.932000,2.444000,281.810000,1052.680000,121.604000,1443.690000,11352.450000,4634.107000,352.500000,1644.900000,3628.000000,136.270000,93.700000,79.261000,28.290000,118.030000,-1.765000,17.670000
12/21/2012,Short,1.036000,1.039600,51.100000,10.300000,156.418000,2.421200,280.950000,1043.030000,122.495000,1430.150000,11229.090000,4623.578000,355.550000,1659.100000,3623.000000,135.790000,93.450000,79.617000,28.320000,117.880000,-1.765000,17.840000
12/24/2012,Short,1.035900,1.036000,51.200000,9.600000,157.129000,2.436400,280.500000,1043.730000,122.599000,1426.660000,11270.940000,4635.189000,353.400000,1658.600000,3612.000000,135.520000,93.450000,79.642000,28.200000,117.970000,-1.855000,18.590000
12/25/2012,Long,1.037800,1.035900,51.500000,10.700000,156.879000,2.433900,280.500000,1045.410000,122.599000,1426.660000,11270.940000,4635.189000,353.400000,1658.600000,3609.000000,135.520000,93.450000,79.670000,28.200000,117.940000,-1.860000,18.590000
12/26/2012,Short,1.037700,1.037800,51.100000,10.650000,159.139100,2.433700,280.500000,1046.650000,122.599000,1419.830000,11270.940000,4635.189000,358.300000,1659.800000,3621.000000,138.710000,93.450000,79.621000,28.000000,117.920000,-1.875000,19.480000
12/27/2012,Short,1.037300,1.037700,51.400000,10.300000,161.613700,2.431800,280.600000,1049.450000,123.327000,1418.100000,11348.500000,4647.963000,359.000000,1662.600000,3637.000000,141.230000,93.500000,79.620000,28.060000,118.020000,-1.845000,19.470000
12/28/2012,Long,1.039400,1.037300,51.900000,10.650000,162.163200,2.425000,278.780000,1055.180000,123.076000,1402.430000,11378.240000,4671.299000,358.950000,1655.900000,3642.000000,141.430000,93.550000,79.678000,28.100000,118.060000,-1.795000,22.720000
12/31/2012,Long,1.039500,1.039400,43.500000,13.750000,151.510200,2.390400,279.680000,1055.200000,124.150000,1426.190000,11436.160000,4648.950000,365.250000,1675.800000,3642.000000,146.850000,93.750000,79.769000,28.130000,118.200000,-1.765000,18.020000
1/01/2013,Long,1.050400,1.039500,44.800000,15.550000,151.508000,2.424400,279.680000,1055.760000,124.150000,1426.190000,11436.160000,4648.950000,365.250000,1675.800000,3642.000000,146.850000,93.750000,79.736000,28.130000,118.200000,-1.765000,18.020000
1/02/2013,Short,1.046600,1.050400,43.900000,16.100000,156.641900,2.529900,285.330000,1078.160000,116.291000,1462.420000,11897.660000,4705.940000,373.600000,1688.800000,3642.000000,146.850000,94.850000,79.845000,28.300000,118.420000,-1.735000,14.680000
1/03/2013,Long,1.048000,1.046600,44.900000,15.550000,144.536900,2.474900,286.830000,1082.680000,114.433000,1459.370000,11987.230000,4740.682000,371.700000,1674.600000,3642.000000,149.600000,94.400000,80.382000,28.120000,118.240000,-1.700000,14.560000
1/04/2013,Long,1.050300,1.048000,44.600000,15.500000,154.243500,2.554200,287.830000,1077.900000,114.833000,1466.470000,11937.450000,4723.780000,369.350000,1648.900000,3676.000000,153.210000,95.000000,80.499000,27.830000,118.310000,-1.725000,13.830000
1/07/2013,Long,1.050400,1.050300,46.100000,15.550000,153.238600,2.533100,286.630000,1075.760000,111.890000,1461.890000,11973.070000,4717.325000,367.800000,1646.300000,3774.000000,155.450000,94.350000,80.256000,27.740000,118.190000,-1.720000,13.790000
1/08/2013,Long,1.051400,1.050400,44.600000,16.500000,155.274300,2.543000,286.250000,1069.860000,112.660000,1457.150000,11714.150000,4690.250000,367.200000,1662.200000,3774.000000,159.510000,93.400000,80.345000,27.600000,118.210000,-1.620000,13.620000
1/09/2013,Long,1.059800,1.051400,45.300000,16.650000,154.265500,2.513300,288.220000,1073.030000,112.753000,1461.020000,11817.770000,4708.138000,367.050000,1655.500000,3774.000000,159.040000,93.300000,80.557000,27.520000,118.350000,-1.562500,13.810000
1/10/2013,Short,1.053500,1.059800,45.200000,17.600000,154.769900,2.549700,287.440000,1076.990000,111.955000,1472.120000,11931.470000,4722.957000,370.900000,1678.000000,3764.000000,157.990000,93.250000,79.738000,27.790000,118.630000,-1.415000,13.490000
1/11/2013,Long,1.056700,1.053500,45.000000,17.800000,160.056600,2.569900,287.080000,1073.040000,113.179000,1472.050000,11842.590000,4709.486000,365.400000,1660.600000,3750.000000,150.600000,93.650000,79.563000,27.950000,118.620000,-1.402500,13.360000
1/14/2013,Short,1.056500,1.056700,46.000000,17.950000,161.346700,2.553500,286.010000,1080.710000,112.898000,1470.680000,12003.750000,4719.707000,363.400000,1669.400000,3739.000000,150.870000,93.600000,79.488000,27.750000,118.630000,-1.410000,13.520000
1/15/2013,Long,1.057200,1.056500,44.900000,17.700000,160.472900,2.524800,285.970000,1073.480000,115.261000,1472.340000,12006.820000,4716.555000,363.750000,1683.900000,3735.000000,150.420000,93.300000,79.779000,27.930000,118.690000,-1.417500,13.550000
1/16/2013,Short,1.054600,1.057200,44.300000,16.950000,153.804600,2.484900,286.030000,1071.210000,116.104000,1472.630000,11907.520000,4738.444000,360.650000,1683.200000,3734.000000,145.400000,93.250000,79.804000,27.780000,118.690000,-1.415000,13.420000
1/17/2013,Short,1.051000,1.054600,45.600000,17.300000,141.205800,2.402900,287.350000,1073.150000,114.909000,1480.940000,11858.210000,4756.626000,366.200000,1690.800000,3733.000000,145.120000,93.350000,79.649000,28.230000,118.830000,-1.515000,13.570000
1/18/2013,Long,1.051700,1.051000,45.200000,17.100000,157.135500,2.518000,287.030000,1080.740000,114.919000,1485.980000,12105.710000,4771.226000,367.900000,1687.000000,3730.000000,144.260000,93.250000,80.036000,28.110000,118.810000,-1.620000,12.460000
1/21/2013,Long,1.056600,1.051700,43.800000,17.550000,151.985500,2.471000,287.780000,1078.050000,114.061000,1485.980000,12125.890000,4777.497000,367.900000,1687.000000,3730.000000,145.260000,93.250000,80.036000,27.960000,118.720000,-1.635000,12.460000
1/22/2013,Short,1.055500,1.056600,43.400000,17.100000,152.054900,2.483700,287.660000,1079.070000,114.665000,1492.560000,12196.740000,4779.078000,370.500000,1693.200000,3731.000000,148.070000,93.250000,79.874000,28.090000,118.740000,-1.632500,12.430000
1/23/2013,Short,1.045100,1.055500,44.600000,16.600000,146.940600,2.440900,288.220000,1076.530000,115.437000,1494.810000,12166.700000,4787.827000,368.450000,1686.700000,3729.000000,148.990000,93.150000,79.920000,28.040000,118.630000,-1.550000,12.460000
1/24/2013,Short,1.042400,1.045100,44.500000,17.750000,142.672800,2.397100,288.890000,1072.260000,116.206000,1494.820000,12095.770000,4810.224000,367.650000,1669.900000,3729.000000,149.210000,93.150000,79.949000,27.920000,118.460000,-1.575000,12.690000
1/25/2013,Short,1.041800,1.042400,45.200000,17.450000,136.778100,2.395000,289.720000,1069.120000,115.751000,1502.960000,12001.810000,4835.174000,365.200000,1656.600000,3729.000000,149.520000,93.250000,79.748000,27.940000,118.070000,-1.730000,12.890000
1/28/2013,Long,1.047500,1.041800,46.900000,19.200000,145.391700,2.491200,289.360000,1062.060000,115.099000,1500.180000,12100.080000,4835.174000,366.150000,1652.900000,3733.000000,149.580000,95.350000,79.780000,27.950000,117.790000,-1.825000,13.570000
1/29/2013,Short,1.041800,1.047500,45.600000,20.200000,150.288500,2.526300,290.300000,1069.880000,117.335000,1507.840000,12077.870000,4888.976000,369.150000,1660.800000,3733.000000,149.340000,95.350000,79.564000,27.780000,118.110000,-1.760000,13.310000
1/30/2013,Long,1.042500,1.041800,46.000000,20.700000,151.198100,2.548800,288.630000,1068.200000,119.314000,1501.960000,12172.240000,4896.693000,375.000000,1679.900000,3743.000000,150.250000,95.450000,79.281000,28.080000,118.050000,-1.760000,14.320000
1/31/2013,Short,1.040700,1.042500,45.800000,20.450000,146.307500,2.501000,287.220000,1069.010000,119.917000,1498.110000,12130.590000,4878.781000,373.200000,1660.600000,3752.000000,153.250000,95.200000,79.207000,28.080000,117.960000,-1.865000,14.280000
2/01/2013,Long,1.043800,1.040700,47.200000,21.500000,150.908200,2.554700,288.200000,1072.820000,118.249000,1513.170000,12215.030000,4921.096000,378.450000,1669.400000,3755.000000,153.340000,95.400000,79.125000,28.120000,117.860000,-1.877500,12.900000
2/04/2013,Short,1.039000,1.043800,46.300000,21.400000,163.723000,2.631800,283.900000,1072.730000,121.772000,1495.710000,12156.580000,4907.515000,376.850000,1675.300000,3782.000000,154.790000,95.600000,79.554000,28.270000,117.840000,-1.790000,14.670000
2/05/2013,Short,1.032000,1.039000,46.800000,21.900000,149.500600,2.541300,285.560000,1067.610000,119.487000,1511.290000,11813.390000,4882.720000,377.000000,1672.400000,3788.000000,154.750000,96.150000,79.488000,28.140000,118.030000,-1.815000,13.720000
2/06/2013,Short,1.028200,1.032000,48.400000,22.100000,156.367500,2.537000,284.520000,1063.750000,119.345000,1512.120000,11849.250000,4920.954000,374.050000,1677.700000,3790.000000,155.830000,96.300000,79.721000,28.060000,117.870000,-2.015000,13.410000
2/07/2013,Long,1.031900,1.028200,48.000000,21.950000,151.067800,2.499500,283.880000,1059.560000,119.526000,1509.390000,11681.960000,4935.702000,372.700000,1670.400000,3790.000000,155.890000,95.700000,80.192000,27.940000,117.790000,-2.050000,13.500000
2/08/2013,Short,1.025600,1.031900,47.500000,20.700000,152.460000,2.523000,287.340000,1060.870000,117.961000,1517.930000,11649.780000,4971.296000,375.950000,1666.000000,3790.000000,155.890000,96.000000,80.246000,28.040000,117.670000,-2.075000,13.020000
2/11/2013,Long,1.030500,1.025600,48.200000,21.050000,148.179100,2.470000,285.620000,1058.750000,117.117000,1517.010000,11649.780000,4959.504000,372.250000,1648.200000,3790.000000,155.890000,95.400000,80.310000,27.810000,117.590000,-2.065000,12.940000
2/12/2013,Long,1.037100,1.030500,49.900000,21.750000,147.745600,2.469500,287.070000,1059.030000,115.207000,1519.430000,11649.780000,4958.985000,374.400000,1648.700000,3790.000000,155.890000,95.550000,80.106000,27.690000,117.830000,-2.070000,12.640000
2/13/2013,Short,1.035900,1.037100,48.800000,21.900000,147.880400,2.513500,288.270000,1064.880000,114.486000,1520.330000,11649.780000,5003.657000,374.250000,1644.200000,3790.000000,155.890000,95.100000,80.091000,27.480000,117.830000,-2.062500,12.980000
2/14/2013,Short,1.030500,1.035900,49.500000,21.750000,159.409700,2.591700,287.790000,1065.840000,112.780000,1521.380000,11821.440000,5036.882000,373.750000,1634.700000,3790.000000,155.890000,95.100000,80.458000,27.390000,117.890000,-1.985000,12.660000
2/15/2013,Long,1.030600,1.030500,47.400000,22.950000,152.052800,2.534400,287.340000,1066.520000,113.469000,1519.790000,11845.200000,5033.918000,373.700000,1608.800000,3790.000000,155.890000,94.850000,80.580000,27.410000,117.750000,-2.015000,12.460000
2/18/2013,Long,1.035600,1.030600,47.700000,24.150000,155.977800,2.561400,286.760000,1064.340000,113.838000,1519.790000,11735.220000,5063.416000,373.700000,1608.800000,3836.000000,160.820000,94.650000,80.627000,27.490000,117.630000,-1.955000,12.460000
2/19/2013,Short,1.025600,1.035600,48.500000,24.350000,155.373400,2.559400,290.010000,1063.990000,112.865000,1530.940000,11525.700000,5081.897000,364.950000,1603.600000,3879.000000,160.110000,94.900000,80.468000,27.420000,117.850000,-1.940000,12.310000
2/20/2013,Short,1.024500,1.025600,48.200000,25.250000,157.784200,2.568900,289.070000,1068.460000,112.960000,1511.950000,11683.040000,5098.714000,360.800000,1577.600000,3881.000000,160.780000,94.900000,81.069000,27.460000,117.690000,-1.920000,14.680000
2/21/2013,Long,1.032000,1.024500,46.700000,25.250000,156.066200,2.527000,284.860000,1053.140000,115.507000,1502.420000,11426.220000,4980.091000,355.300000,1578.200000,3881.000000,156.500000,95.250000,81.461000,27.250000,117.440000,-2.180000,15.220000
2/22/2013,Short,1.025800,1.032000,46.200000,25.100000,157.464900,2.557300,288.570000,1053.390000,113.161000,1515.600000,11317.130000,5018.145000,353.300000,1572.400000,3866.000000,152.860000,94.500000,81.482000,27.000000,117.650000,-2.175000,14.170000
2/25/2013,Short,1.022900,1.025800,45.400000,24.000000,164.152600,2.536200,288.400000,1054.410000,115.882000,1487.850000,11333.980000,5055.767000,354.300000,1586.200000,3840.000000,151.910000,93.350000,81.670000,26.960000,117.660000,-2.097500,18.990000
2/26/2013,Long,1.023400,1.022900,44.700000,24.200000,150.066500,2.417300,284.600000,1042.710000,118.432000,1496.940000,11104.100000,5003.566000,356.650000,1615.200000,3821.000000,151.980000,92.750000,81.870000,27.130000,117.720000,-2.435000,16.870000
2/27/2013,Short,1.021500,1.023400,43.400000,23.750000,143.482600,2.386800,287.170000,1046.560000,116.237000,1515.990000,11144.340000,5036.592000,354.500000,1595.700000,3811.000000,152.240000,93.550000,81.602000,27.420000,117.880000,-2.562500,14.730000
2/28/2013,Short,1.020300,1.021500,41.700000,22.950000,147.213000,2.436200,289.940000,1054.620000,114.396000,1514.680000,11437.170000,5104.080000,352.750000,1578.100000,3790.000000,152.240000,94.250000,81.949000,27.490000,117.740000,-2.400000,15.510000
3/01/2013,Short,1.019600,1.020300,42.700000,22.150000,149.627100,2.434800,289.020000,1053.130000,115.916000,1518.200000,11344.240000,5086.134000,348.150000,1572.300000,3790.000000,150.670000,94.050000,82.313000,27.200000,117.580000,-2.372500,15.360000
3/04/2013,Long,1.025800,1.019600,41.800000,20.900000,140.651400,2.400800,288.890000,1041.280000,115.589000,1525.200000,11104.650000,5010.524000,348.300000,1572.400000,3789.000000,148.250000,93.350000,82.195000,27.070000,117.470000,-2.502500,14.010000
3/05/2013,Short,1.023300,1.025800,39.300000,19.050000,143.968300,2.483900,294.110000,1049.940000,112.531000,1539.790000,11169.520000,5075.363000,349.650000,1574.900000,3776.000000,147.030000,93.100000,82.087000,26.950000,117.640000,-2.320000,13.480000
3/06/2013,Long,1.026800,1.023300,40.300000,20.250000,146.701200,2.530700,293.380000,1059.840000,110.670000,1541.460000,11359.040000,5116.790000,347.400000,1574.900000,3770.000000,148.040000,92.750000,82.459000,26.690000,117.620000,-2.222500,13.530000
3/07/2013,Short,1.023600,1.026800,42.400000,21.750000,144.528800,2.557000,293.190000,1057.920000,109.939000,1544.260000,11311.450000,5109.200000,350.150000,1575.100000,3764.000000,148.030000,92.350000,82.081000,26.950000,117.740000,-2.145000,13.060000
3/08/2013,Long,1.028100,1.023600,44.000000,21.850000,150.429100,2.621000,295.550000,1065.940000,108.507000,1551.180000,11484.350000,5123.441000,349.150000,1576.900000,3759.000000,148.200000,92.050000,82.696000,26.710000,117.500000,-2.075000,12.590000
3/11/2013,Long,1.032400,1.028100,42.500000,22.100000,152.139600,2.650000,295.260000,1063.560000,105.053000,1556.220000,11435.820000,5146.905000,350.000000,1578.000000,3753.000000,146.380000,91.850000,82.573000,26.790000,117.510000,-2.045000,11.560000
3/12/2013,Short,1.029800,1.032400,43.200000,22.400000,160.086900,2.689300,295.370000,1057.650000,106.112000,1552.480000,11292.140000,5117.868000,353.800000,1591.700000,3726.000000,145.090000,92.300000,82.584000,27.040000,117.650000,-1.905000,12.270000
3/13/2013,Long,1.038400,1.029800,41.000000,21.800000,155.437700,2.662000,295.320000,1049.080000,104.762000,1554.520000,11037.410000,5092.397000,350.950000,1588.400000,3708.000000,139.520000,92.250000,82.889000,26.890000,117.450000,-1.830000,11.830000
3/14/2013,Long,1.040900,1.038400,35.100000,21.850000,165.388300,2.813300,298.520000,1047.700000,103.414000,1563.230000,11101.960000,5032.222000,352.350000,1590.700000,3684.000000,133.020000,92.200000,82.606000,26.960000,117.430000,-1.690000,11.300000
3/15/2013,Short,1.040200,1.040900,35.700000,22.100000,164.104400,2.783000,297.440000,1042.240000,102.501000,1560.700000,11020.890000,5120.242000,350.800000,1592.600000,3654.000000,135.280000,92.550000,82.261000,26.840000,117.400000,-1.605000,11.300000
3/18/2013,Short,1.037000,1.040200,35.900000,19.850000,152.086400,2.648500,296.810000,1030.110000,105.867000,1552.100000,10794.700000,5015.402000,341.700000,1604.600000,3694.000000,134.850000,92.250000,82.694000,26.640000,117.330000,-1.657500,13.360000
3/19/2013,Long,1.037900,1.037000,38.000000,19.800000,164.850100,2.724100,295.550000,1024.960000,106.244000,1548.340000,10740.050000,4987.400000,339.550000,1611.300000,3686.000000,134.180000,91.750000,82.989000,26.700000,117.230000,-1.700000,14.390000
3/20/2013,Long,1.044000,1.037900,38.100000,20.200000,155.466300,2.662000,296.500000,1026.350000,120.490000,1558.710000,10978.750000,4967.350000,343.550000,1607.500000,3680.000000,133.290000,91.100000,82.779000,26.460000,117.320000,-1.707500,12.670000
3/21/2013,Long,1.044400,1.044000,38.900000,20.250000,167.203700,2.733000,294.470000,1022.430000,118.738000,1545.800000,10944.350000,4959.406000,342.300000,1613.800000,3683.000000,134.340000,91.600000,82.740000,26.450000,117.280000,-1.675000,13.990000
3/22/2013,Long,1.046600,1.044400,39.000000,20.600000,163.073600,2.690000,294.040000,1015.470000,120.740000,1556.890000,10896.480000,4967.262000,345.400000,1606.100000,3686.000000,134.890000,91.800000,82.376000,26.590000,117.260000,-1.720000,13.570000
3/25/2013,Long,1.048500,1.046600,37.800000,20.000000,171.396200,2.776100,293.250000,1022.270000,121.244000,1551.690000,10978.000000,4990.197000,343.500000,1604.500000,3673.000000,136.060000,91.900000,82.828000,26.420000,117.410000,-1.682500,13.740000
3/26/2013,Short,1.044400,1.048500,38.600000,20.550000,166.939000,2.731800,293.760000,1028.650000,119.882000,1563.770000,10925.130000,4950.246000,343.250000,1595.700000,3672.000000,136.940000,91.750000,82.881000,26.250000,117.500000,-1.695000,12.770000
3/27/2013,Short,1.041100,1.044400,39.500000,19.950000,167.311200,2.666800,292.440000,1032.050000,121.734000,1562.850000,11033.610000,4994.993000,344.350000,1606.200000,3670.000000,137.830000,90.950000,83.221000,26.450000,117.430000,-1.705000,13.150000
3/28/2013,Long,1.041900,1.041100,35.900000,18.550000,156.932500,2.582300,293.780000,1032.620000,121.847000,1569.190000,10896.220000,4966.499000,340.200000,1594.800000,3669.000000,136.580000,90.650000,82.996000,26.370000,117.400000,-1.735000,12.700000
3/29/2013,Long,1.042300,1.041900,35.700000,18.400000,156.111500,2.591900,293.780000,1034.900000,121.921000,1569.190000,10896.220000,4966.499000,340.200000,1594.800000,3655.000000,138.300000,90.650000,82.976000,26.370000,117.460000,-1.765000,12.700000
4/01/2013,Long,1.045000,1.042300,34.900000,17.850000,157.860600,2.598000,293.780000,1031.150000,121.113000,1562.170000,10896.220000,4966.499000,337.450000,1600.000000,3636.000000,138.300000,87.050000,82.733000,26.290000,117.460000,-1.760000,13.580000
4/02/2013,Long,1.046100,1.045000,34.100000,18.000000,154.029400,2.604600,297.520000,1029.100000,119.018000,1570.250000,10811.440000,4985.510000,337.850000,1575.100000,3630.000000,137.220000,86.900000,82.924000,26.170000,117.390000,-1.745000,12.780000
4/03/2013,Short,1.043700,1.046100,34.000000,17.700000,162.285400,2.652400,294.800000,1024.990000,118.576000,1553.690000,10758.800000,4957.680000,333.300000,1552.800000,3630.000000,136.290000,87.650000,82.718000,26.610000,117.420000,-1.710000,14.210000
4/04/2013,Short,1.038300,1.043700,34.000000,16.550000,163.945900,2.631200,291.710000,1017.060000,118.259000,1559.980000,10758.800000,4913.481000,335.150000,1551.800000,3630.000000,136.410000,88.050000,82.677000,26.870000,117.340000,-1.742500,13.890000
4/05/2013,Long,1.041300,1.038300,31.600000,14.850000,159.996200,2.597300,287.130000,1008.130000,118.327000,1553.280000,10429.310000,4891.425000,334.400000,1575.400000,3630.000000,136.410000,88.400000,82.496000,27.290000,117.170000,-1.772500,13.920000
4/08/2013,Long,1.048900,1.041300,28.600000,12.200000,147.297400,2.561300,287.640000,1007.140000,117.315000,1563.070000,10429.760000,4905.486000,337.100000,1572.000000,3638.000000,139.860000,88.500000,82.752000,27.280000,117.030000,-1.750000,13.190000
4/09/2013,Long,1.054300,1.048900,30.100000,12.300000,149.151000,2.566600,288.070000,1015.930000,114.735000,1568.610000,10610.770000,4976.839000,344.150000,1586.200000,3644.000000,140.200000,88.300000,82.309000,27.110000,117.340000,-1.722500,12.840000
4/10/2013,Long,1.054500,1.054300,31.900000,11.650000,148.158900,2.597400,293.190000,1024.490000,113.231000,1587.730000,10694.230000,4967.995000,341.800000,1558.300000,3645.000000,141.410000,88.500000,82.532000,27.090000,117.520000,-1.587500,12.360000
4/11/2013,Short,1.050800,1.054500,35.600000,13.700000,152.876800,2.571900,294.960000,1029.220000,110.340000,1593.370000,10708.250000,5007.069000,343.350000,1564.300000,3644.000000,141.440000,88.800000,82.247000,27.250000,117.480000,-1.345000,12.240000
4/12/2013,Short,1.031300,1.050800,34.400000,13.100000,158.368600,2.581000,292.390000,1019.610000,111.144000,1588.850000,10655.680000,5013.535000,335.000000,1501.000000,3645.000000,142.100000,89.400000,82.311000,27.200000,117.420000,-1.345000,12.060000
4/15/2013,Long,1.039000,1.031300,36.500000,13.100000,156.921300,2.512500,290.430000,1003.290000,113.002000,1552.360000,10440.760000,4967.908000,327.300000,1360.600000,3637.000000,141.310000,88.200000,82.417000,26.680000,117.430000,-1.575000,17.270000
4/16/2013,Short,1.029700,1.039000,37.100000,13.850000,153.361900,2.498100,288.160000,1008.920000,114.053000,1574.570000,10426.560000,4950.846000,330.550000,1386.800000,3634.000000,139.830000,88.050000,81.749000,26.890000,117.970000,-1.812500,13.960000
4/17/2013,Long,1.030100,1.029700,34.900000,14.000000,156.703100,2.524600,283.730000,1001.100000,113.541000,1552.010000,10300.930000,5004.555000,318.750000,1382.200000,3634.000000,139.590000,87.450000,82.684000,26.650000,117.790000,-1.802500,16.510000
4/18/2013,Short,1.027700,1.030100,34.100000,13.500000,150.934600,2.468100,283.730000,997.330000,115.084000,1541.610000,10266.590000,4924.416000,320.450000,1392.000000,3613.000000,138.850000,87.650000,82.559000,26.710000,117.870000,-1.872500,17.560000
4/19/2013,Short,1.027500,1.027700,34.900000,13.300000,149.909100,2.470400,285.210000,1011.170000,114.725000,1555.250000,10587.320000,4931.911000,314.850000,1395.300000,3595.000000,138.430000,87.400000,82.714000,26.690000,117.920000,-1.957500,14.970000
4/22/2013,Short,1.025800,1.027500,34.400000,13.150000,152.463200,2.498600,285.680000,1011.960000,113.531000,1562.500000,10590.750000,4966.551000,313.100000,1421.000000,3584.000000,138.880000,87.500000,82.676000,26.690000,117.790000,-2.017500,14.390000
4/23/2013,Long,1.027900,1.025800,34.000000,12.750000,143.428100,2.425800,292.630000,1009.810000,112.280000,1578.780000,10425.090000,5016.233000,309.300000,1408.600000,3578.000000,137.050000,88.150000,83.048000,26.770000,117.780000,-2.072500,13.480000
4/24/2013,Long,1.029200,1.027900,37.800000,14.200000,144.556800,2.381100,294.630000,1017.710000,109.866000,1578.790000,10634.370000,5102.430000,315.700000,1423.400000,3570.000000,136.640000,87.250000,83.048000,26.730000,117.770000,-2.002500,13.610000
4/25/2013,Short,1.027600,1.029200,36.100000,13.450000,147.872000,2.423900,296.880000,1027.300000,109.978000,1585.160000,10772.760000,5102.430000,323.700000,1461.800000,3568.000000,135.680000,87.300000,82.744000,26.600000,118.030000,-1.882500,13.620000
4/26/2013,Long,1.035100,1.027600,38.100000,14.550000,149.315100,2.396800,295.890000,1022.360000,109.999000,1582.240000,10834.080000,5097.508000,318.450000,1453.600000,3574.000000,132.840000,86.950000,82.502000,26.250000,117.990000,-1.820000,13.610000
4/29/2013,Long,1.037100,1.035100,35.500000,13.850000,143.640900,2.383000,297.390000,1027.420000,107.665000,1593.610000,10785.580000,5125.806000,322.550000,1467.400000,3574.000000,132.840000,86.800000,82.147000,26.440000,118.200000,-1.777500,13.710000
4/30/2013,Short,1.027900,1.037100,35.300000,13.950000,142.078500,2.369600,296.720000,1039.450000,105.176000,1597.570000,10917.970000,5191.219000,318.750000,1472.100000,3574.000000,132.840000,87.000000,81.746000,26.270000,118.350000,-1.747500,13.520000
5/01/2013,Short,1.024800,1.027900,35.000000,15.200000,146.925000,2.372100,296.930000,1038.120000,104.174000,1582.700000,10917.970000,5166.182000,308.250000,1446.200000,3574.000000,132.840000,87.000000,81.484000,26.010000,118.350000,-1.830000,14.490000
5/02/2013,Long,1.031900,1.024800,34.900000,14.500000,140.724800,2.318200,297.880000,1037.330000,105.340000,1597.590000,10825.350000,5129.965000,310.450000,1467.600000,3568.000000,130.400000,86.900000,82.224000,25.680000,118.260000,-1.932500,13.590000
5/03/2013,Short,1.025400,1.031900,35.700000,15.600000,129.952500,2.284700,301.040000,1042.260000,99.262000,1614.420000,10845.990000,5129.499000,331.350000,1464.200000,3571.000000,130.220000,87.500000,82.125000,25.950000,118.350000,-1.882500,12.850000
5/06/2013,Short,1.018500,1.025400,37.600000,18.500000,136.140300,2.323300,300.970000,1046.020000,97.517000,1617.500000,11001.770000,5156.202000,331.000000,1468.000000,3581.000000,130.400000,87.500000,82.315000,25.760000,118.380000,-1.897500,12.660000
5/07/2013,Short,1.017000,1.018500,39.700000,19.750000,128.895900,2.227500,301.740000,1052.480000,96.294000,1625.960000,11115.050000,5143.735000,330.050000,1448.800000,3592.000000,132.200000,87.650000,82.253000,25.710000,118.600000,-2.087500,12.830000
